section Arc ahead  
section amcl_linear_Y_ahead  
W_X 0.0764841 W_Y -0.00970325 A -179.866All_adjust1  -0.0014607 flag_plus 0 OX 0.176319 O_Y 0.395966 
W_X 0.0639967 W_Y -0.0119134 A -179.826All_adjust1  -0.00257816 flag_plus 0 OX 0.164283 O_Y 0.396089 
W_X 0.0404203 W_Y -0.0149186 A -179.772All_adjust1  -0.00296604 flag_plus 0 OX 0.14131 O_Y 0.396324 
W_X 0.030027 W_Y -0.01496 A -179.772All_adjust1  -0.00177808 flag_plus 0 OX 0.130917 O_Y 0.39643 
W_X 0.0196307 W_Y -0.0150014 A -179.772All_adjust1  -0.0022585 flag_plus 0 OX 0.120521 O_Y 0.396536 
W_X 0.0108817 W_Y -0.0150363 A -179.772All_adjust1  -0.00226137 flag_plus 0 OX 0.111772 O_Y 0.396626 
W_X 0.00267421 W_Y -0.015069 A -179.772All_adjust1  -0.00226655 flag_plus 0 OX 0.103565 O_Y 0.39671 
W_X -0.00553327 W_Y -0.0151017 A -179.772All_adjust1  -0.0022718 flag_plus 0 OX 0.0953582 O_Y 0.396793 
W_X -0.0208477 W_Y -0.0151628 A -179.772All_adjust1  -0.00229116 flag_plus 0 OX 0.0800444 O_Y 0.39695 
section back liner  
