section Arc ahead  
section amcl_linear_Y_ahead  
W_X 0.123906 W_Y -0.159953 A 177.649All_adjust1  -0.0237114 flag_plus 4 OX 0.155643 O_Y 0.310998 
W_X 0.095451 W_Y -0.158653 A 177.355All_adjust1  -0.0235673 flag_plus 4 OX 0.127286 O_Y 0.313188 
W_X 0.0823361 W_Y -0.158047 A 177.355All_adjust1  -0.0237211 flag_plus 4 OX 0.114202 O_Y 0.314267 
W_X 0.0692226 W_Y -0.157441 A 177.066All_adjust1  -0.0235192 flag_plus 4 OX 0.101118 O_Y 0.315346 
W_X 0.0577507 W_Y -0.156853 A 176.778All_adjust1  -0.0234368 flag_plus 4 OX 0.0896752 O_Y 0.316347 
W_X 0.0462763 W_Y -0.156207 A 176.778All_adjust1  -0.0233185 flag_plus 4 OX 0.0782316 O_Y 0.317406 
W_X 0.0347952 W_Y -0.155561 A 176.613All_adjust1  -0.0232307 flag_plus 4 OX 0.0667813 O_Y 0.318467 
W_X 0.0249756 W_Y -0.15498 A 176.381All_adjust1  -0.0231644 flag_plus 4 OX 0.056989 O_Y 0.319401 
W_X 0.0162411 W_Y -0.154427 A 176.381All_adjust1  -0.0230803 flag_plus 4 OX 0.0482802 O_Y 0.320269 
W_X 0.00805206 W_Y -0.15391 A 175.95All_adjust1  -0.0230091 flag_plus 4 OX 0.0401151 O_Y 0.321082 
W_X 0.000464796 W_Y -0.153441 A 175.952All_adjust1  -0.0229489 flag_plus 4 OX 0.0325011 O_Y 0.321898 
W_X -0.00473045 W_Y -0.156336 A 176.033All_adjust1  -0.0244521 flag_plus 4 OX 0.0248871 O_Y 0.322714 
W_X -0.018073 W_Y -0.15655 A 175.411All_adjust1  -0.0230876 flag_plus 4 OX 0.0107455 O_Y 0.324229 
W_X -0.0251611 W_Y -0.155981 A 175.147All_adjust1  -0.0231809 flag_plus 4 OX 0.00368406 O_Y 0.325067 
section back liner  
